Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a041D0000058WnGQAU,0051D000006P1N1QAK,,V-000976,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeLQAW,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFqcQAH,55,Cash,1,43375,,,,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnHQAU,0051D000006P1N1QAK,,V-000977,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeMQAW,1,75 kWh,Not Invoiced,1,,1,Cream Premium,,,Flash,0031D00000ZCFqdQAH,230,Cash,1,61100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnIQAU,0051D000006P1N1QAK,,V-000978,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeNQAW,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFqeQAH,130,Loan,1,61175,1,,1,1,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnJQAU,0051D000006P1N1QAK,,V-000979,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeOQAW,1,75 kWh,Not Invoiced,1,,1,Black Premium,,,Flare,0031D00000ZCFqfQAH,4150,Cash,1,56175,1,,1,1,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnKQAU,0051D000006P1N1QAK,,V-000980,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEePQAW,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFqgQAH,230,Loan,1,71375,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnLQAU,0051D000006P1N1QAK,,V-000981,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeQQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFqhQAH,0,Loan,1,53575,1,,,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnMQAU,0051D000006P1N1QAK,,V-000982,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeRQAW,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flash,0031D00000ZCFqiQAH,230,Cash,1,68775,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnNQAU,0051D000006P1N1QAK,,V-000983,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeSQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFqjQAH,230,Loan,1,58875,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnOQAU,0051D000006P1N1QAK,,V-000984,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeTQAW,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFqkQAH,1000,Loan,1,63875,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnPQAU,0051D000006P1N1QAK,,V-000985,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeUQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFqlQAH,130,Cash,1,63375,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnQQAU,0051D000006P1N1QAK,,V-000986,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeVQAW,1,100 kWh,Not Invoiced,,,,White Premium,,,Flint,0031D00000ZCFqmQAH,4150,Loan,1,45000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnRQAU,0051D000006P1N1QAK,,V-000987,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeWQAW,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFqnQAH,1000,Loan,1,56900,1,,1,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnSQAU,0051D000006P1N1QAK,,V-000988,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeXQAW,,100P kWh,Not Invoiced,1,,1,Light Premium,,,Flash,0031D00000ZCFqoQAH,0,Loan,1,64400,1,,,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WnTQAU,0051D000006P1N1QAK,,V-000989,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeYQAW,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFqpQAH,130,Loan,1,71375,,,1,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnUQAU,0051D000006P1N1QAK,,V-000990,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeZQAW,1,75 kWh,Not Invoiced,1,,1,Cream Premium,,,Flash,0031D00000ZCFqqQAH,0,Loan,1,64875,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnVQAU,0051D000006P1N1QAK,,V-000991,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeaQAG,1,100P kWh,Not Invoiced,,,1,White Premium,,,Flash,0031D00000ZCFqrQAH,130,Loan,1,73175,1,,1,1,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnWQAU,0051D000006P1N1QAK,,V-000992,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEebQAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFqsQAH,4150,Cash,1,51900,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnXQAU,0051D000006P1N1QAK,,V-000993,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEecQAG,,100P kWh,Not Invoiced,1,,1,Cream Premium,,,Flint,0031D00000ZCFqtQAH,130,Cash,1,45375,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WnYQAU,0051D000006P1N1QAK,,V-000994,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEedQAG,,100 kWh,Not Invoiced,,,,White Premium,,,Flash,0031D00000ZCFquQAH,1000,Loan,1,63000,,,1,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WnZQAU,0051D000006P1N1QAK,,V-000995,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeeQAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFqvQAH,1000,Cash,1,66175,1,,1,1,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnaQAE,0051D000006P1N1QAK,,V-000996,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEefQAG,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flint,0031D00000ZCFqwQAH,0,Cash,1,45800,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnbQAE,0051D000006P1N1QAK,,V-000997,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEegQAG,,100 kWh,Not Invoiced,,,,Black Textile,,,Flint,0031D00000ZCFqxQAH,4150,Cash,1,41500,,,,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WncQAE,0051D000006P1N1QAK,,V-000998,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEehQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFqyQAH,4150,Cash,1,68375,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WndQAE,0051D000006P1N1QAK,,V-000999,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEeiQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFqzQAH,1000,Cash,1,58900,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WneQAE,0051D000006P1N1QAK,,V-001000,2021-03-17T16:56:19.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:56:36.000+0000,,,,0011D00000pVEejQAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFr0QAH,130,Cash,1,45600,,,1,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnfQAE,0051D000006P1N1QAK,,V-001001,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEf9QAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flint,0031D00000ZCFrQQAX,1000,Loan,1,46100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WngQAE,0051D000006P1N1QAK,,V-001002,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfAQAW,1,100P kWh,Not Invoiced,,,,White Premium,,,Flare,0031D00000ZCFrRQAX,4150,Cash,1,59075,1,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnhQAE,0051D000006P1N1QAK,,V-001003,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfBQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFrSQAX,130,Cash,1,58875,,,,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WniQAE,0051D000006P1N1QAK,,V-001004,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfCQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0031D00000ZCFrTQAX,4150,Loan,1,70600,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnjQAE,0051D000006P1N1QAK,,V-001005,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfDQAW,1,100P kWh,Not Invoiced,1,,,Light Premium,,,Flash,0031D00000ZCFrUQAX,4150,Cash,1,70775,,,1,1,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnkQAE,0051D000006P1N1QAK,,V-001006,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfEQAW,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFrVQAX,0,Cash,1,52800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnlQAE,0051D000006P1N1QAK,,V-001007,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfFQAW,1,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFrWQAX,4150,Loan,1,57800,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WnmQAE,0051D000006P1N1QAK,,V-001008,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfGQAW,1,100 kWh,Not Invoiced,,,,White Premium,,,Flare,0031D00000ZCFrXQAX,1000,Loan,1,61575,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnnQAE,0051D000006P1N1QAK,,V-001009,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfHQAW,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flint,0031D00000ZCFrYQAX,230,Cash,1,53900,1,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WnoQAE,0051D000006P1N1QAK,,V-001010,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfIQAW,1,75 kWh,Not Invoiced,1,,1,Black Textile,,,Flash,0031D00000ZCFrZQAX,1000,Loan,1,61100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnpQAE,0051D000006P1N1QAK,,V-001011,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfJQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0031D00000ZCFraQAH,130,Loan,1,71175,1,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnqQAE,0051D000006P1N1QAK,,V-001012,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfKQAW,,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFrbQAH,4150,Cash,1,68375,,,1,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnrQAE,0051D000006P1N1QAK,,V-001013,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfLQAW,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFrcQAH,130,Loan,1,53900,1,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WnsQAE,0051D000006P1N1QAK,,V-001014,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfMQAW,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0031D00000ZCFrdQAH,130,Cash,1,42800,1,,,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WntQAE,0051D000006P1N1QAK,,V-001015,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfNQAW,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFreQAH,4150,Loan,1,63175,1,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnuQAE,0051D000006P1N1QAK,,V-001016,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfOQAW,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFrfQAH,130,Loan,1,61575,1,,1,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058WnvQAE,0051D000006P1N1QAK,,V-001017,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfPQAW,,100 kWh,Not Invoiced,,,,Light Premium,,,Flash,0031D00000ZCFrgQAH,1000,Cash,1,65800,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnwQAE,0051D000006P1N1QAK,,V-001018,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfQQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFrhQAH,130,Cash,1,62400,1,,1,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WnxQAE,0051D000006P1N1QAK,,V-001019,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfRQAW,,75 kWh,Not Invoiced,1,,1,Black Premium,,,Flash,0031D00000ZCFriQAH,4150,Cash,1,59875,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnyQAE,0051D000006P1N1QAK,,V-001020,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfSQAW,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flint,0031D00000ZCFrjQAH,1000,Loan,1,49300,1,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058WnzQAE,0051D000006P1N1QAK,,V-001021,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfTQAW,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFrkQAH,130,Loan,1,56175,1,,1,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058Wo0QAE,0051D000006P1N1QAK,,V-001022,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfUQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFrlQAH,1000,Cash,1,55275,,,1,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058Wo1QAE,0051D000006P1N1QAK,,V-001023,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfVQAW,1,100P kWh,Not Invoiced,,,,Cream Premium,,,Flint,0031D00000ZCFrmQAH,1000,Cash,1,49275,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058Wo2QAE,0051D000006P1N1QAK,,V-001024,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfWQAW,,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFrnQAH,230,Loan,1,41375,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo3QAE,0051D000006P1N1QAK,,V-001025,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfXQAW,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFroQAH,1000,Loan,1,62600,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo4QAE,0051D000006P1N1QAK,,V-001026,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfYQAW,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFrpQAH,230,Cash,1,60900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo5QAE,0051D000006P1N1QAK,,V-001027,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfZQAW,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0031D00000ZCFrqQAH,1000,Loan,1,60400,1,,1,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058Wo6QAE,0051D000006P1N1QAK,,V-001028,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfaQAG,1,75 kWh,Not Invoiced,1,,1,Cream Premium,,,Flare,0031D00000ZCFrrQAH,1000,Loan,1,51875,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo7QAE,0051D000006P1N1QAK,,V-001029,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfbQAG,,100 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0031D00000ZCFrsQAH,4150,Loan,1,53375,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo8QAE,0051D000006P1N1QAK,,V-001030,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfcQAG,,100P kWh,Not Invoiced,,,,White Premium,,,Flint,0031D00000ZCFrtQAH,55,Cash,1,47275,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058Wo9QAE,0051D000006P1N1QAK,,V-001031,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfdQAG,,75 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFruQAH,4150,Loan,1,50075,1,,1,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WoAQAU,0051D000006P1N1QAK,,V-001032,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfeQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFrvQAH,4150,Loan,1,50775,,,,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WoBQAU,0051D000006P1N1QAK,,V-001033,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEffQAG,,100P kWh,Not Invoiced,,,,Black Premium,,,Flint,0031D00000ZCFrwQAH,130,Cash,1,42000,,,,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058WoCQAU,0051D000006P1N1QAK,,V-001034,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfgQAG,,75 kWh,Not Invoiced,1,,1,Cream Premium,,,Flint,0031D00000ZCFrxQAH,230,Cash,1,40600,,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058WoDQAU,0051D000006P1N1QAK,,V-001035,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfhQAG,,100P kWh,Not Invoiced,,,,Cream Premium,,,Flash,0031D00000ZCFryQAH,4150,Cash,1,64275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058WoEQAU,0051D000006P1N1QAK,,V-001036,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfiQAG,1,75 kWh,Not Invoiced,1,,1,White Premium,,,Flare,0031D00000ZCFrzQAH,1000,Cash,1,51875,,,,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058WoFQAU,0051D000006P1N1QAK,,V-001037,2021-03-17T16:56:56.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:07.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:08.000+0000,,,,0011D00000pVEfjQAG,,75 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFs0QAH,130,Cash,1,50275,,,1,1,Purchase,1,,"19"" Silver Wheels",2021
